MediaSource,CampaignID,Channel,Country,Wifi,UserID,OSVersion
MediaSource1,19560305480,Search,JM,false,1675168399148-282820628280304001,13
MediaSource1,19560305480,Network,PL,true,1675164615189-1144153439421587220,13
MediaSource1,19560308588,Search,DE,true,1675168155111-7446918453360351219,13
MediaSource1,19560305480,Network,FR,false,1675167762497-8723848158669632114,13
MediaSource1,19560305480,Network,CY,true,1675167735854-4953973706333025738,13
MediaSource1,19560305480,Network,PL,false,1675167587544-6658000831879746862,13
MediaSource1,19560305480,Network,DZ,true,1675167105173-2608138533254525118,13
MediaSource1,19560305480,Network,IL,true,1675167054647-3739443309830753877,13
MediaSource1,19560305480,Network,MY,true,1675166974956-6507224212397138398,13
MediaSource1,19560305480,Network,TR,false,1675166874401-1372442169013972743,13
MediaSource1,19560308588,Network,MD,true,1675165714493-7824492309740259340,13
MediaSource1,19560305480,Network,KR,true,1675165547747-2410425182134348217,13
MediaSource1,19560305480,Network,HU,true,1675165194390-3623389264589054212,13
MediaSource1,19560305480,Network,FR,true,1675165042775-4802999925503475013,13
MediaSource1,19560305480,Search,FR,true,1675165029283-4578404191906744118,13
MediaSource1,19560305480,Network,SI,true,1675164759911-6899691748521053815,13
MediaSource1,19560305480,Search,IT,true,1675163922317-6035057473959185201,13
MediaSource1,19560305480,Network,HK,true,1675163842958-1982563300631539854,13
MediaSource1,19560305480,Network,TH,true,1675163152246-7666315580594391179,13
MediaSource1,19560305480,Network,BR,true,1675163105809-6492195454312108148,13
MediaSource1,19560305480,Network,MU,true,1675162298679-5939340003226444249,13
MediaSource1,19560305480,Network,TH,true,1675161905685-2103646035475293690,13
MediaSource1,19560305480,Network,PL,true,1675161647108-3979716082519213799,13
MediaSource1,19560305480,Network,VN,false,1675161556510-8923133957939013697,13
MediaSource1,19560305480,Network,JO,true,1675161535055-5719583884755156085,13
MediaSource1,19560308588,Network,DE,true,1675159227125-2905580922045895423,13
MediaSource1,19560305480,Network,DZ,true,1675158774655-6306976708723074874,13
MediaSource1,19560305480,Network,GE,true,1675158643573-1966963325277072063,13
MediaSource1,19560305480,Search,FR,false,1675158256466-1125945512128945163,13
MediaSource1,19560308588,Network,KR,false,1675157972996-5296138225972714037,13
MediaSource1,19560305480,Network,TW,false,1675157941958-9023325223319781385,13
MediaSource1,19560305480,Network,TH,true,1675156575353-5789063616287276940,13
MediaSource1,19560308588,Network,ZA,true,1675156542493-7576539860825160312,13
MediaSource1,19560305480,Network,RO,true,1675156403204-174785252015795664,13
MediaSource1,19560305480,Search,IL,false,1675156334665-3449625821177283000,13
MediaSource1,19560305480,Network,KR,false,1675156253929-6127467953651986070,13
MediaSource1,19560305480,Network,UY,false,1675153753672-8484276196386729506,13
MediaSource1,19560308588,Network,FR,false,1675153728395-5026950179134131248,13
MediaSource1,19560305480,Network,EE,false,1675152274884-2029723644161838425,13
MediaSource1,19560308588,Network,KR,true,1675151570899-7709809046322343836,13
MediaSource1,19560305480,Network,TR,true,1675151008599-7563662182182707585,13
MediaSource1,19560305480,Search,ID,false,1675150699433-3723212696467933260,13
MediaSource1,19560305480,Network,BG,false,1675150354500-4618200049850504188,13
MediaSource1,19560305480,Network,DE,false,1675150221396-2898153833447014198,13
MediaSource1,19560305480,Search,TH,true,1675149345307-3323196087639325606,13
MediaSource1,19560305480,Network,RO,true,1675147689373-5915305862337439439,13
MediaSource1,19560308588,Network,KZ,true,1675143566321-5707461051461766754,13
MediaSource1,19560305480,Network,BR,true,1675146532538-7565588618083952270,13
MediaSource1,19560305480,Network,CW,false,1675146450996-164046673616859809,13
MediaSource1,19560305480,Network,TH,true,1675145623946-3959758113721190658,13
MediaSource1,19560305480,Search,UY,false,1675145183953-650063233646264073,13
MediaSource1,19560305480,Network,AR,true,1675144981846-7292377823221682929,13
MediaSource1,19560305480,Network,SK,true,1675144355400-3013852162039481641,13
MediaSource1,19560305480,Network,BA,true,1675143683750-79210532703598399,13
MediaSource1,19560308588,Network,KZ,false,1675143493075-2989630158038192165,13
MediaSource1,19560305480,Network,DE,true,1675143360921-8155651236355726040,13
MediaSource1,19560305480,Network,PE,false,1675142613057-7463619365933633048,13
MediaSource1,19560308588,Network,BE,false,1675142015050-8744662556598270786,13
MediaSource1,19560308588,Network,DE,true,1675140840187-123387861831075349,13
MediaSource1,19560305480,Network,TH,false,1675140829396-658836918434342752,13
MediaSource1,19560305480,Network,BR,false,1675140210752-4721827797010758818,13
MediaSource1,19560308588,Network,BR,false,1675139543617-1203842510365057203,13
MediaSource1,19560308588,Network,KR,true,1675138790667-4763916661732331143,13
MediaSource1,19560308588,Network,CR,true,1675138237718-2608148549146998162,13
MediaSource1,19560305480,Network,VN,false,1675138196293-6120385228226852016,13
MediaSource1,19560305480,Network,CR,true,1675137256394-4463836297005801864,13
MediaSource1,19560305480,Network,MX,true,1675137162978-9042806359883263482,13
MediaSource1,19560305480,Network,CA,true,1675134591210-3981035951668479791,13
MediaSource1,19560305480,Search,AR,true,1675131999458-5497859027189402978,13
MediaSource1,19560305480,Network,MX,true,1675131239358-7562504443836641898,13
MediaSource1,19560308588,Network,US,true,1675128594602-3874379521363768516,13
MediaSource1,19560305480,Network,AR,true,1675182623356-1095166772759372976,13
MediaSource1,19560308588,Network,ES,false,1675180336669-4192801370996102864,13
MediaSource1,19560305480,Network,MD,false,1675155594801-806797362943982096,13
MediaSource1,19560305480,Search,MX,true,1675150187241-5280213644454211612,13
MediaSource1,19560305480,Network,PL,true,1675150094912-1101415457559776285,13
MediaSource1,19560305480,Network,TW,true,1675145670631-8278721754321854572,13
MediaSource1,19560305480,Search,MX,true,1675138110345-6066198431892807131,13
MediaSource1,19560305480,Network,CO,false,1673569593868-147870265580505333,12
MediaSource1,19560308588,Search,BR,false,1673568753755-1007664960882577826,12
MediaSource1,19560308588,Search,BR,true,1673567623681-7514973228513476709,12
MediaSource1,19560308588,Search,ES,false,1673567313215-7505702860346406892,12
MediaSource1,19560308588,Search,AR,true,1673567191810-7106819969924387670,12
MediaSource1,19560308588,Search,CO,false,1673566489682-6790980805370892112,12
MediaSource1,19560305480,Network,CL,true,1673566418433-33570353448259242,12
MediaSource1,19560308588,Search,BR,true,1673565968270-2059341140643441258,12
MediaSource1,19560308588,Search,BR,true,1673565300590-9018041716797507939,12
MediaSource1,19560305480,Search,BR,true,1673564974713-834074006659240009,12
MediaSource1,19560305480,Network,GE,true,1673561165971-4544467770782910589,12
MediaSource1,19560308588,Network,BR,true,1673564076416-5691340227968255849,12
MediaSource1,19560305480,Search,LV,false,1673563006428-5244629543512608987,12
MediaSource1,19560308588,Search,AR,true,1673562671150-151391200228572223,12
MediaSource1,19560305480,Network,RS,true,1673561779208-7404565185967970395,12
MediaSource1,19560308588,Search,BR,true,1673561529809-4636976894059417911,12
MediaSource1,19560305480,Network,VN,false,1673561259135-2504011673848733837,12
MediaSource1,19560305480,Network,BR,true,1673560988044-5034062181389842367,12
MediaSource1,19560308588,Network,MX,true,1673561007928-8858238175281949014,12
MediaSource1,19560308588,Network,BR,true,1673560946191-2975909102904151606,12
MediaSource1,19560305480,Network,BR,true,1673560936533-3139320465439730023,12
MediaSource1,19560308588,Network,CL,false,1673560919806-7080289912743813078,12
MediaSource1,19560305480,Search,PE,false,1673560857479-6580519254179556922,12
MediaSource1,19560305480,Search,AR,true,1673560460905-8415217484991166798,12
MediaSource1,19560308588,Search,UY,false,1673560056161-7926152693147629198,12
MediaSource1,19560308588,Network,BR,true,1673560011066-4942000449562919823,12
MediaSource1,19560308588,Search,AR,true,1673559111266-2483674776470888206,12
MediaSource1,19560308588,Network,AZ,true,1673559113228-429369645618102686,12
MediaSource1,19560305480,Search,AR,true,1673558944350-9003509239731722649,12
MediaSource1,19560305480,Search,RO,false,1673558594573-1621371410464883098,12
MediaSource1,19560305480,Search,MX,true,1673558173209-5548026924648192844,12
MediaSource1,19560308588,Network,CO,true,1673557667102-7921546743530410104,12
MediaSource1,19560308588,Search,DE,true,1673557582469-5956368895123434232,12
MediaSource1,19560308588,Search,BR,true,1673557425940-5877451642158240168,12
MediaSource1,19560305480,Network,ES,true,1673557275188-7937803826843672725,12
MediaSource1,19560308588,Network,BR,true,1673557219935-4969893641700127456,12
MediaSource1,19560305480,Network,ID,false,1673557129530-7381264872507335174,12
MediaSource1,19560305480,Network,SA,true,1673557073420-7060749774951230172,12
MediaSource1,19560305480,Network,PH,true,1673556780316-5000675997981774669,12
MediaSource1,19560308588,Network,BG,true,1673556686667-2745943252135017674,12
MediaSource1,19560305480,Network,BG,true,1673556570238-2454219289576358671,12
MediaSource1,19560308588,Network,CY,true,1673556551810-7267974218571238214,12
MediaSource1,19560308588,Network,PE,false,1673556188928-5591206239652674318,12
MediaSource1,19560305480,Search,MD,true,1673555972317-7076877725531036305,12
MediaSource1,19560308588,Network,AT,true,1673554858763-1475096788335122760,12
MediaSource1,19560305480,Network,BR,true,1673554715078-2357463297791854283,12
MediaSource1,19560305480,Network,BR,true,1673554405731-612279248602629090,12
MediaSource1,19560308588,Network,BR,true,1673554391669-5176137085398231444,12
MediaSource1,19560305480,Network,RS,true,1673554291373-6564192469396457900,12
MediaSource1,19560305480,Search,PH,true,1673553896151-1822491937665778080,12
MediaSource1,19560308588,Search,IT,false,1673553867373-95856014238305994,12
MediaSource1,19560305480,Network,VE,true,1673553807997-2662774262634680041,12
MediaSource1,19560305480,Search,TR,true,1673553789085-3708293698769365658,12
MediaSource1,19560305480,Search,BR,true,1673553401594-9084638396070517139,12
MediaSource1,19560308588,Network,EC,false,1673553309710-4066820911105027350,12
MediaSource1,19560305480,Network,CL,false,1673552605895-2328161028008907809,12
MediaSource1,19560308588,Network,PY,true,1673552225538-6752194827895779123,12
MediaSource1,19560305480,Network,JM,true,1673551779318-1638193865597815114,12
MediaSource1,19560305480,Network,RS,true,1673551707834-1560436170816634865,12
MediaSource1,19560305480,Search,GE,true,1673551250544-5134085585413830566,12
MediaSource1,19560308588,Search,AM,false,1673550864902-6144836327013153282,12
MediaSource1,19560305480,Network,TN,false,1673550489715-263897865427995521,12
MediaSource1,19560308588,Search,CL,true,1673550459783-4836899161572376466,12
MediaSource1,19560305480,Network,CL,true,1673550476316-7988565052954012760,12
MediaSource1,19560305480,Network,HN,false,1673550461015-1662480038079334253,12
MediaSource1,19560305480,Network,AR,false,1673550296685-8216340847867235218,12
MediaSource1,19560305480,Network,AR,false,1673550074567-7268795336132915150,12
MediaSource1,19560308588,Search,ES,true,1673549717803-6458727353677220374,12
MediaSource1,19560308588,Network,ES,true,1673549533115-686558919700346892,12
MediaSource1,19560305480,Network,NI,false,1673548658721-7590601801033209385,12
MediaSource1,19560308588,Network,BR,true,1673547972947-8683554191867291181,12
MediaSource1,19560305480,Network,RO,true,1673547805975-4846263332741729672,12
MediaSource1,19560305480,Network,ME,true,1673547451860-6995025489580736020,12
MediaSource1,19560308588,Network,CO,true,1673547129910-4693370780905811727,12
MediaSource1,19560305480,Network,HR,false,1673546894362-2886469741236160538,12
MediaSource1,19560308588,Network,BR,true,1673546635978-6935296079801360891,12
MediaSource1,19560308588,Network,RO,true,1673546232488-3646702569103965888,12
MediaSource1,19560308588,Network,KR,true,1673546151093-4917201193986850481,12
MediaSource1,19560308588,Network,IT,true,1673546003360-5943898651399861455,12
MediaSource1,19560308588,Search,CL,true,1673545836975-6116134174953275232,12
MediaSource1,19560305480,Network,RO,true,1673545728825-7879054928888263611,12
MediaSource1,19560305480,Network,PL,false,1673545599884-4278766591661475193,12
MediaSource1,19560305480,Search,FR,true,1673545524542-2907724305980789665,12
MediaSource1,19560308588,Search,TR,true,1673545237569-1958004409778234562,12
MediaSource1,19560305480,Search,ML,true,1673545101550-2330595567155474315,12
MediaSource1,19560305480,Network,BR,true,1673545050124-7334878363168277777,12
MediaSource1,19560308588,Network,VE,true,1673544862812-1882897161596732807,12
MediaSource1,19560305480,Network,BR,true,1673544557791-2696198692496987387,12
MediaSource1,19560305480,Search,ZA,true,1673544466428-5928036137870526016,12
MediaSource1,19560308588,Search,AR,true,1673544327004-9026940061341065409,12
MediaSource1,19560308588,Network,EC,false,1673544308115-9117100450002289756,12
MediaSource1,19560305480,Search,AR,true,1673544115424-1905908975117851426,12
MediaSource1,19560305480,Search,MD,true,1673542710518-3065246211478531838,12
MediaSource1,19560305480,Search,TJ,false,1673542084865-5517425918046449134,12
MediaSource1,19560305480,Search,MN,true,1673542056923-2070147244835174391,12
MediaSource1,19560308588,Network,BA,true,1673542013494-1064957316965323532,12
MediaSource1,19560305480,Network,PL,true,1673541312534-2881133678730985349,12
MediaSource1,19560305480,Search,ID,true,1673541233014-7768369816493420142,12
MediaSource1,19560308588,Network,MD,false,1673541063174-2409149790334439171,12
MediaSource1,19560305480,Search,BR,true,1673540621411-4673166151472445111,12
MediaSource1,19560305480,Network,AR,false,1673539925322-3449309419832832791,12
MediaSource1,19560305480,Network,GE,false,1673539463417-3574961224426054709,12
MediaSource1,19560308588,Network,US,true,1673539113635-6184624427794950444,12
MediaSource1,19560305480,Search,KG,false,1673538268901-9043898980434134476,12
MediaSource1,19560308588,Network,ES,true,1673538113445-8644262409344743070,12
MediaSource1,19560305480,Network,CM,true,1673538032813-2487375028567434784,12
MediaSource1,19560305480,Network,PS,true,1673537767561-5352360399221743823,12
MediaSource1,19560305480,Network,ID,true,1673537495068-6798007503868224077,12
MediaSource1,19560305480,Network,BR,true,1673537417203-6651661642453180904,12
MediaSource1,19560305480,Network,PH,false,1673536547041-3094276042691500251,12
MediaSource1,19560305480,Network,VN,true,1673536372529-226842678569958776,12
MediaSource1,19560308588,Network,KZ,true,1673536032834-5027190258892125888,12
MediaSource1,19560308588,Network,PL,true,1673535391840-5053730364749053390,12
MediaSource1,19560305480,Network,BR,true,1673534902939-9081432178099289564,12
MediaSource1,19560305480,Network,GR,false,1673534729387-8738391319228865820,12
MediaSource1,19560308588,Network,PL,false,1673532806069-8317748170055325385,12
MediaSource1,19560305480,Search,RO,true,1673532785768-7415794173249711517,12
MediaSource1,19560305480,Network,BR,true,1673532436583-1172077832360289115,12
MediaSource1,19560305480,Search,TR,true,1673531741749-1499076126498074984,12
MediaSource1,19560305480,Network,KE,true,1673531636786-6382598908468213049,12
MediaSource1,19560308588,Network,IL,true,1673513327176-6205267280783713212,12
MediaSource1,19560305480,Network,BR,true,1673529476298-628830489681236888,12
MediaSource1,19560308588,Search,TR,true,1673528831446-6676979297833695341,12
MediaSource1,19560308588,Search,TR,true,1673566478785-6392510381937981476,12
MediaSource1,19560305480,Network,BR,true,1673564957936-4384081279637174638,12
MediaSource1,19560308588,Search,CL,true,1673563604110-7853094598526444351,12
MediaSource1,19560308588,Network,BR,true,1673561874431-5492211484126228345,12
MediaSource1,19560308588,Network,MX,true,1673555726687-2665678943580636490,12
MediaSource1,19560305480,Network,BE,true,1673544042164-3817928374656151256,12
MediaSource1,19560305480,Network,AR,true,1673537960728-3121579139944582871,12
MediaSource1,19560305480,Network,BR,true,1673655194273-2601036496045296789,12
MediaSource1,19560308588,Search,MX,true,1673654140327-6492775916936509805,12
MediaSource1,19560305480,Network,MX,true,1673653952263-3940882426636426950,12
MediaSource1,19560305480,Search,AR,true,1673653950029-4387689910182672760,12
MediaSource1,19560305480,Network,BR,true,1673653881083-2592869595899877618,12
MediaSource1,19560308588,Network,BR,true,1673653879836-7483938847584216639,12
MediaSource1,19560308588,Network,CO,false,1673653747346-8830290246491655612,12
MediaSource1,19560308588,Search,BR,true,1673653234012-2521787454434876243,12
MediaSource1,19560305480,Network,BR,true,1673653005675-5771397162805781830,12
MediaSource1,19560308588,Search,BR,true,1673652534887-6969741229442712807,12
MediaSource1,19560305480,Network,TR,true,1673652400069-7741500651448825551,12
MediaSource1,19560308588,Search,PL,false,1673652328017-2291200253380006002,12
MediaSource1,19560308588,Search,TH,true,1673652183199-1301124688406317152,12
MediaSource1,19560308588,Network,TH,true,1673651938878-6401665088578375977,12
MediaSource1,19560305480,Search,PL,true,1673651882177-5885466362535646590,12
MediaSource1,19560308588,Network,BR,true,1673651821435-7039266682550657115,12
MediaSource1,19560305480,Search,CO,true,1673651566643-1061017857805105332,12
MediaSource1,19560308588,Search,IL,true,1673651460978-1539391453223480881,12
MediaSource1,19560305480,Network,GR,true,1673651437621-8295214374467630153,12
MediaSource1,19560308588,Search,MX,true,1673651138692-6003714644777969716,12
MediaSource1,19560308588,Network,AR,true,1673650906645-4683988081990393726,12
MediaSource1,19560308588,Network,MX,true,1673649057276-1679294783565499606,12
MediaSource1,19560308588,Network,BR,true,1673648783318-8784812898546401898,12
MediaSource1,19560308588,Search,CO,true,1673647807127-6703642318784282278,12
MediaSource1,19560305480,Network,BA,true,1673647218351-7931417689420741520,12
MediaSource1,19560305480,Network,BR,true,1673647054980-8415581164906248568,12
MediaSource1,19560305480,Network,AR,false,1673646543175-7411069790774349436,12
MediaSource1,19560308588,Search,FR,false,1673646502579-1609800206128012332,12
MediaSource1,19560305480,Network,AR,true,1673646374815-4311049387619831338,12
MediaSource1,19560305480,Search,EC,true,1673646140149-8466090408308474599,12
MediaSource1,19560308588,Search,PL,true,1673645870198-4834466710035514641,12
MediaSource1,19560308588,Network,BR,true,1673645697778-8303506222910087851,12
MediaSource1,19560305480,Network,BA,true,1673644688663-5569355303517773508,12
MediaSource1,19560305480,Network,MX,true,1673644547586-3531782807628146316,12
MediaSource1,19560305480,Network,ID,true,1673643971469-8113971554230213728,12
MediaSource1,19560305480,Network,LV,false,1673643838452-2646367854029407566,12
MediaSource1,19560308588,Network,MX,true,1673643142094-7134277475804310424,12
MediaSource1,19560308588,Network,MD,true,1673642797438-2052964824123553300,12
MediaSource1,19560308588,Network,BE,true,1673642761634-8772674470340938854,12
MediaSource1,19560305480,Search,EG,false,1673642661272-2807526021279278950,12
MediaSource1,19560308588,Search,AZ,true,1673642529198-3176473133308888438,12
MediaSource1,19560308588,Network,PL,false,1673641984182-5327205909998831505,12
MediaSource1,19560305480,Network,BR,true,1673642136926-6002140434446161763,12
MediaSource1,19560305480,Network,BR,true,1673642087732-2165288903305163427,12
MediaSource1,19560305480,Network,BR,true,1673642086397-8969554798823859115,12
MediaSource1,19560305480,Search,JO,true,1673641887263-4482308439623874243,12
MediaSource1,19560308588,Network,PY,false,1673641893946-7371993458911013396,12
MediaSource1,19560305480,Network,AR,true,1673641550702-2768416172456341001,12
MediaSource1,19560308588,Network,MX,true,1673640176063-3694450738041709133,12
MediaSource1,19560305480,Network,IT,true,1673639999570-3673196069201175356,12
MediaSource1,19560308588,Network,ZA,true,1673639958425-1253723477665768311,12
MediaSource1,19560308588,Network,FR,true,1673639949862-4255542482920520909,12
MediaSource1,19560305480,Network,TR,true,1673639689905-7292090284060723438,12
MediaSource1,19560308588,Network,BR,true,1673639496505-4665998075178893101,12
MediaSource1,19560308588,Network,CL,false,1673639489218-6656302550677813230,12
MediaSource1,19560305480,Search,EC,true,1673639459074-631383228106048893,12
MediaSource1,19560308588,Search,AR,true,1673639086763-5623747721243290190,12
MediaSource1,19560305480,Search,TR,true,1673638583295-1870712846231316877,12
MediaSource1,19560308588,Search,EG,true,1673638352656-241871772708166628,12
MediaSource1,19560305480,Network,AR,true,1673637869344-2635776871593438330,12
MediaSource1,19560305480,Search,BR,true,1673549946443-4018376294152729346,12
MediaSource1,19560305480,Search,GT,false,1673637267430-5678819892273187783,12
MediaSource1,19560308588,Search,ZA,true,1673637124065-3389843505016484410,12
MediaSource1,19560305480,Network,US,false,1673637063587-8271019090212205666,12
MediaSource1,19560305480,Network,SK,true,1673637072466-7421464772858975053,12
MediaSource1,19560305480,Network,PL,false,1673636837130-1517791384955366167,12
MediaSource1,19560305480,Search,BR,true,1673636800797-4805314213031065736,12
MediaSource1,19560305480,Network,SK,true,1673636543193-4643535462480510657,12
MediaSource1,19560305480,Search,BR,true,1673636410660-2839543234438223059,12
MediaSource1,19560308588,Network,DE,true,1673636224537-8148582965177831782,12
MediaSource1,19560305480,Search,TR,true,1673635454618-7833321636155671660,12
MediaSource1,19560308588,Search,ZA,false,1673635428266-673231443398365918,12
MediaSource1,19560305480,Network,SN,true,1673635322569-8200495976660932274,12
MediaSource1,19560305480,Search,KZ,true,1673635183260-6958654259011509666,12
MediaSource1,19560308588,Network,BR,true,1673634927673-8084100733761997130,12
MediaSource1,19560305480,Network,MX,true,1673634873315-1978971009431108158,12
MediaSource1,19560308588,Network,BR,true,1673634676205-7412106461828851758,12
MediaSource1,19560305480,Network,GH,true,1673634567743-3606095050084679698,12
MediaSource1,19560305480,Search,MX,true,1673634557671-7245491899994299172,12
MediaSource1,19560308588,Search,SE,true,1673634175137-4655064172059089115,12
MediaSource1,19560305480,Search,PL,false,1673633959715-8206159413931340772,12
MediaSource1,19560308588,Network,GE,false,1673633881036-8778438728150171581,12
MediaSource1,19560308588,Network,MX,true,1673633005588-6570572705884524362,12
MediaSource1,19560305480,Network,BR,false,1673632858162-716232576383794348,12
MediaSource1,19560308588,Network,TR,true,1673632827425-7827567628829984770,12
MediaSource1,19560305480,Network,MX,true,1673632773054-2149883999606616325,12
MediaSource1,19560305480,Search,TR,true,1673632393856-2303503307603851725,12
MediaSource1,19560308588,Search,BR,true,1673632193233-8589234276117594837,12
MediaSource1,19560305480,Network,BR,true,1673632165185-7193743237312131414,12
MediaSource1,19560308588,Search,BR,true,1673632092278-8774031963025386387,12
MediaSource1,19560308588,Search,SK,true,1673631025788-4959211752356187028,12
MediaSource1,19560308588,Network,BR,true,1673630918754-4931733265986539829,12
MediaSource1,19560305480,Network,BR,true,1673630579694-8471177897049478130,12
MediaSource1,19560305480,Network,KR,true,1673630051022-6068238944137604885,12
MediaSource1,19560305480,Network,IL,false,1673629985126-1360801436900986016,12
MediaSource1,19560305480,Search,CO,true,1673629629836-2553790327725779116,12
MediaSource1,19560308588,Network,IL,true,1673629607897-7052610732636602589,12
MediaSource1,19560308588,Search,PE,false,1673629239626-9095500211527032441,12
MediaSource1,19560308588,Search,UY,false,1673628833479-5558642922405696243,12
MediaSource1,19560305480,Network,AR,true,1673628669528-4661396391823430766,12
MediaSource1,19560308588,Network,EC,true,1673628295750-5764613444635479518,12
MediaSource1,19560305480,Network,TR,true,1673627948605-7973225942842483312,12
MediaSource1,19560308588,Network,ME,true,1673627946805-1945414811704916613,12
MediaSource1,19560308588,Search,VN,true,1673627937141-2596966810569809598,12
MediaSource1,19560308588,Search,BE,true,1673627820066-5508902954164224309,12
MediaSource1,19560305480,Network,BR,true,1673627505372-941957094713261861,12
MediaSource1,19560308588,Search,AR,true,1673627196456-8062565889483119395,12
MediaSource1,19560305480,Network,BR,true,1673627192510-7695203704606296368,12
MediaSource1,19560308588,Network,BE,true,1673626964051-116260010038380700,12
MediaSource1,19560305480,Search,AR,true,1673626843304-1333026502367578988,12
MediaSource1,19560308588,Search,BR,true,1673626587094-7250327506821160375,12
MediaSource1,19560305480,Network,BR,true,1673626400513-3661136229418943484,12
MediaSource1,19560305480,Network,KG,true,1673625917398-517121412870389434,12
MediaSource1,19560308588,Network,BR,true,1673625893081-8599087898874662165,12
MediaSource1,19560305480,Network,UZ,true,1673625684165-5894822006554257602,12
MediaSource1,19560308588,Network,TH,false,1673625184813-5030800267053917216,12
MediaSource1,19560305480,Network,BR,true,1673625084976-9024781070088877693,12
MediaSource1,19560305480,Search,AM,true,1673622421191-3924550516174730759,12
MediaSource1,19560308588,Network,IL,false,1673624772232-437087180294189957,12
MediaSource1,19560308588,Network,BR,true,1673624464198-4427482726806536970,12
MediaSource1,19560305480,Search,RO,true,1673624389229-4024358801257144994,12
MediaSource1,19560305480,Network,ID,true,1673624355527-2418729015496319089,12
MediaSource1,19560305480,Network,VN,true,1673624375976-2334067916355439201,12
MediaSource1,19560308588,Network,CR,true,1673623799073-4130796015931377465,12
MediaSource1,19560305480,Network,BR,true,1673623515647-6917587121861207481,12
MediaSource1,19560308588,Network,BR,false,1673622922986-5516024387014615412,12
MediaSource1,19560305480,Network,BR,true,1673622701339-8861877824941422031,12
MediaSource1,19560308588,Search,BR,false,1673622559910-6620414744829039717,12
MediaSource1,19560305480,Network,ZA,true,1673622284236-3528264053654187093,12
MediaSource1,19560308588,Network,TR,true,1673622241511-8038072451122209425,12
MediaSource1,19560305480,VideoNetwork,PT,true,1673622151149-6770219901050543783,12
MediaSource1,19560308588,Network,TR,true,1673622086361-5591728644042637558,12
MediaSource1,19560308588,Search,MX,true,1673622030297-9023710207638271883,12
MediaSource1,19560305480,Network,MD,true,1673622031836-1892575250308035593,12
MediaSource1,19560308588,Search,GE,false,1673621675305-5762414519924994593,12
MediaSource1,19560308588,Search,SK,true,1673621531499-488338010475477481,12
MediaSource1,19560308588,Search,AR,false,1673621230484-1483002815821608523,12
MediaSource1,19560308588,Network,KR,false,1673621126121-5094126580292187844,12
MediaSource1,19560308588,Network,TW,true,1673621058827-4638844971042537607,12
MediaSource1,19560305480,Network,TR,true,1673620942060-8979340843387355552,12
MediaSource1,19560305480,Network,IL,true,1673620887483-4643198360438390110,12
MediaSource1,19560308588,Network,ID,true,1673620869743-2437994829633086168,12
MediaSource1,19560308588,Network,GR,true,1673620701992-7736614910153925818,12
MediaSource1,19560305480,Network,PL,false,1673620542329-9160470952140448078,12
MediaSource1,19560308588,Search,FR,true,1673620302840-516955148547312969,12
MediaSource1,19560305480,Network,RO,true,1673618493891-778661084402661454,12
MediaSource1,19560308588,Network,BR,true,1673617819885-5696754204614116863,12
MediaSource1,19560308588,Network,SK,true,1673617478821-4258006003226392778,12
MediaSource1,19560308588,Network,IL,true,1673617363611-811249417465818086,12
MediaSource1,19560308588,Network,BO,false,1673617311832-2540434829110467257,12
MediaSource1,19560308588,Network,TR,true,1673617274573-9140581537761190522,12
MediaSource1,19560305480,Search,CU,true,1673617175534-7067816245534824333,12
MediaSource1,19560305480,Network,PL,true,1673617101732-7677061231321455434,12
MediaSource1,19560305480,Network,VN,true,1673616733829-1829700351441553832,12
MediaSource1,19560305480,Network,US,true,1673616507411-2345548733924620933,12
MediaSource1,19560305480,Network,TR,true,1673616359979-1884826468782773249,12
MediaSource1,19560308588,Network,FR,true,1673616303532-2960107614677720483,12
MediaSource1,19560305480,Network,KZ,false,1673611919963-7620844442251671087,12
MediaSource1,19560308588,Network,UZ,false,1673616003542-6914525843459730915,12
MediaSource1,19560305480,Network,VN,true,1673615888856-5447463905831717923,12
MediaSource1,19560308588,Search,TH,false,1673615867998-745382330379496734,12
MediaSource1,19560308588,Network,KR,true,1673615862712-7460029422363190708,12
MediaSource1,19560305480,Network,BR,true,1673615521678-2594517174808705213,12
MediaSource1,19560308588,Network,TR,true,1673615129038-8837692588599970976,12
MediaSource1,19560305480,Network,AZ,true,1673615110967-6046101475560599012,12
MediaSource1,19560308588,Network,BR,true,1673615052561-3659852081224578823,12
MediaSource1,19560308588,Network,PL,false,1673614723736-6846801941851789562,12
MediaSource1,19560305480,Network,TH,false,1673614361668-2228580859451718430,12
MediaSource1,19560308588,Search,PL,true,1673613441235-734930895039132315,12
MediaSource1,19560308588,Search,BR,true,1673613164107-8636150418421795343,12
MediaSource1,19560308588,Network,TR,true,1673612838595-6074431385631980910,12
MediaSource1,19560308588,Network,BR,true,1673611976096-6719042380256102531,12
MediaSource1,19560305480,Network,OM,false,1673611679749-2433620808242961359,12
MediaSource1,19560305480,Network,TR,true,1673611650869-9045715661486252030,12
MediaSource1,19560308588,Search,TJ,true,1673611205500-4639768881079354347,12
MediaSource1,19560305480,Network,AL,true,1673610990374-8393036292294546388,12
MediaSource1,19560305480,Network,BA,true,1673610932980-327900195897355087,12
MediaSource1,19560305480,Network,KZ,false,1673610866692-6535196974196804218,12
MediaSource1,19560308588,Network,CO,true,1673610840173-229543263515844602,12
MediaSource1,19560308588,Search,KZ,true,1673610810440-1367865296130142897,12
